0.0,0.0,-2.0,0.0
0.0,0.0,-3.0,0.0
0.0,0.0,-2.0,0.0
0.0,4.0,-2.0,0.0
0.0,-4.0,-2.0,0.0
0.0,0.0,-2.0,0.0
4.0,0.0,-2.0,0.0
-4.0,0.0,-2.0,0.0
0.0,0.0,-2.0,0.0
0.0,0.0,-2.0,90.0
0.0,0.0,-2.0,180.0
0.0,0.0,-2.0,0.0
0.0,0.0,-2.0,0.0
