0.0,0.0,-2.0,0.0
2.7,0.0,-2.0,0.0
2.7,2.7,-2.0,0.0
0.0,2.7,-2.0,0.0
0.0,5.3,-2.0,0.0
0.0,8.0,-2.0,0.0
2.7,8.0,-2.0,0.0
2.7,5.3,-2.0,0.0
5.3,5.3,-2.0,0.0
5.3,8.0,-2.0,0.0
8.0,8.0,-2.0,0.0
8.0,5.3,-2.0,0.0
8.0,2.7,-2.0,0.0
5.3,2.7,-2.0,0.0
5.3,0.0,-2.0,0.0
8.0,0.0,-2.0,0.0
